timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
3.7673728910701842,0.20506454549052283,1,0.07506265649536487,2.505055135506365,0.9228526534067516,0.9732325255136187,2.609933051334011,36.74261789294715,0.40595933224293773,0.1610720749878663,0.011162808593089373,8.52785307619935,6.940350165135718,1.22337979228226,Stressed
5.070222029629857,0.1222558295132094,0,0.0538519383746261,-1.0770523227013826,0.7896875287880052,6.418252139549665,3.7792182110634487,30.577843912462328,0.046789581170143424,0.2046069719491795,0.01976949443914534,4.112229495625005,5.804536154402596,1.0411538673728589,Stressed
4.098213087015448,0.288658343583279,0,0.016769598754620807,-1.3871553136516876,0.16269610703160353,12.254575617849648,2.632881131352927,37.712952454291845,0.6631474425078594,0.3144591204828615,0.016506832038818024,20.924662588385853,3.0529076005910625,1.057021830875829,Focused
1.0676546301482455,0.290395311769937,0,0.023910609989902937,5.112619832773698,3.035318040938246,21.821589910375273,1.7410590500887706,16.105093997024962,0.6899108270882648,0.3262632985770363,0.009376064718531203,9.705573025901513,6.243143779712102,1.6156447149681075,Focused
4.032124897798761,0.14790879891441824,1,0.060061807372474935,1.2432476287024712,6.045180461138963,14.18549944255326,3.1626726823836293,68.48102472032858,0.37371259450336336,0.1548872959915488,0.0043537787266419575,3.2302045126479886,5.248351369489227,1.281343783999507,Stressed
0.26832844225026253,0.24358715442106213,1,0.05795854099893618,12.544279860341915,1.215057787878254,41.435879365051605,3.4068733062659824,42.08590597980127,0.46792798379103384,0.26544856699268315,0.016896922946150965,33.80308023985135,5.008459717988303,1.4422424930525253,Distracted
0.8979661368297882,0.18056597059863033,1,0.03955736859960016,2.194441795367611,0.2561251096153878,8.402879440356953,2.187128149495902,37.69142159537969,0.1753234940117513,0.1470286574533538,0.015026456285859068,13.960814828882967,4.146391610129485,1.335742325102488,Stressed
5.17465814384834,0.18972366910642793,1,0.06366446029577616,2.60924169967403,2.9133760214607984,3.332313967149771,1.6190724404041474,25.111329899067655,0.643098619353897,0.2165544064461506,0.009236188125979417,2.090666487348517,3.186702909691414,1.9186660806700069,Stressed
4.164383013162219,0.23335232338075032,1,0.08510951396630981,11.863463264096273,0.7433473944609319,41.85175536829914,1.22090544226081,57.70961368678217,0.5816105693673511,0.2283437233850637,0.025152943216244675,27.998225108424514,7.150686803913795,1.394922094817998,Distracted
5.210630379915497,0.2977167449212645,0,0.05958883036172128,14.956349056845655,1.5029427638511013,39.60980480622456,0.9075916963900803,24.230351325409835,0.48325640803015757,0.2844272427824669,0.009503445010900589,53.24966601645836,5.727941261705476,1.0068689636772326,Distracted
