timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777066962.184871,0.2744,0,0.00556,-6.778,0.0,0.0,0.0,72.5709,1.0,0.1372,0.1372,0.0,0.0,-0.0,Focused
1777066962.4526873,0.30546,0,0.01404,-7.383,1.726,0.0,0.0,0.0,1.0,0.22099,0.12819,0.0,0.0,-0.0,Focused
1777066962.7000449,0.30679,0,0.01719,-6.959,2.008,0.0,0.0,0.0,1.0,0.24966,0.11225,0.0,0.0,-0.0,Focused
1777066962.9563692,0.28759,0,0.01677,-7.403,2.072,0.0,0.0,0.0,1.0,0.26044,0.09902,0.0,0.0,-0.0,Focused
1777066963.235008,0.29654,0,0.05541,-6.329,2.731,0.0,0.0,0.0,1.0,0.26759,0.08971,0.0,0.0,-0.0,Focused
1777066963.4652972,0.0622,1,0.02542,-3.73,2.363,0.0,0.0,0.0,1.0,0.23021,0.11727,0.0,0.0,-0.0,Stressed
1777066963.6953764,0.23882,0,0.03158,-1.731,16.885,0.0,0.0,0.0,1.0,0.22822,0.10902,0.0,0.0,-0.0,Angry
1777066963.9481866,0.29017,0,0.01012,2.469,14.6,0.0,0.0,0.0,1.0,0.23359,0.10318,0.0,0.0,-0.0,Distracted
1777066964.2131581,0.23989,0,0.00232,0.516,42.11,0.0,0.0,0.0,1.0,0.23581,0.09759,0.0,0.0,-0.0,Angry
1777066964.4746046,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22406,0.10589,0.0,0.0,-0.0,Focused
1777066966.0037477,0.26779,0,0.00234,3.238,31.373,0.0,0.0,0.0,1.0,0.22388,0.1019,0.0,0.0,-0.0,Distracted
1777066966.2560828,0.29591,0,0.00255,2.74,0.0,0.0,0.0,0.0,1.0,0.21756,0.10855,0.0,0.0,-0.0,Focused
1777066966.5004358,0.27658,0,0.00391,1.101,17.65,0.0,0.0,0.0,1.0,0.22233,0.1056,0.0,0.0,-0.0,Distracted
1777066966.7446148,0.26663,0,0.00289,1.033,15.803,0.0,0.0,0.0,1.0,0.22548,0.10239,0.0,0.0,-0.0,Distracted
1777066966.9849775,0.27877,0,0.00246,2.664,15.063,0.0,0.0,0.0,1.0,0.22852,0.09959,0.0,0.0,-0.0,Distracted
1777066967.2253168,0.26755,0,0.00217,3.473,1.976,0.0,0.0,0.0,1.0,0.23741,0.09026,0.0,0.0,-0.0,Sad
1777066967.496088,0.25469,0,0.00308,2.837,3.664,0.0,0.0,0.0,1.0,0.23451,0.08875,0.0,0.0,-0.0,Focused
